Title,Trend_Label
Nestle collaborates with local authorities to boost coffee farming,0
"Nestle launches Starbucks capsules and other 'at home' products in Msia, Spore",0
Nestle maintains 95% dividend payout policy despite challenging environment,0
"Nestle Malaysia 2Q net profit down on-year, pays 70 sen dividend",0
Nestle Malaysia 2Q net profit down at RM157m from RM166m a year earlier,0
"Nestle Malaysia 3Q net profit lower at RM128m, pays 70 sen dividend",0
"Nestle Malaysia to eliminate 200 million plastic straws, migrate to paper straws by end-2020",0
Nestle Malaysia says no increase in product prices,0
"Nestle, MSM, MMC, Yee Lee, Benalec, Yong Tai, Litrak, AirAsia, AirAsia X, Media Prima and Damansara Realty",0
"Nestle, MSM, MMC, Yee Lee, Benalec, Yong Tai, Litrak, AirAsia, AirAsia X, Media Prima and Damansara Realty",0
"Nestle, MSM, MMC, Yee Lee, Benalec, Yong Tai, Litrak, AirAsia, AirAsia X, Media Prima and Damansara Realty",0
"Nestle, MSM, MMC, Yee Lee, Benalec, Yong Tai, Litrak, AirAsia, AirAsia X, Media Prima and Damansara Realty",0
"Nestle, MSM, MMC, Yee Lee, Benalec, Yong Tai, Litrak, AirAsia, AirAsia X, Media Prima and Damansara Realty",0
"Nestle, MSM, MMC, Yee Lee, Benalec, Yong Tai, Litrak, AirAsia, AirAsia X, Media Prima and Damansara Realty",0
"Nestle, MSM, MMC, Yee Lee, Benalec, Yong Tai, Litrak, AirAsia, AirAsia X, Media Prima and Damansara Realty",0
"Nestle, MSM, MMC, Yee Lee, Benalec, Yong Tai, Litrak, AirAsia, AirAsia X, Media Prima and Damansara Realty",0
"Nestle, MSM, MMC, Yee Lee, Benalec, Yong Tai, Litrak, AirAsia, AirAsia X, Media Prima and Damansara Realty",0
"Nestle, PetChem, Perak Transit, IOI Corp, Leong Hup International, Sunway Construction, Petron, ATA IMS, Syarikat Takaful, Manulife, Frontken, Samchem, BToto, Supermax, Genting Malaysia and AT Systematization",0
"Nestle, PetChem, Perak Transit, IOI Corp, Leong Hup International, Sunway Construction, Petron, ATA IMS, Syarikat Takaful, Manulife, Frontken, Samchem, BToto, Supermax, Genting Malaysia and AT Systematization",0
"Nestle, PetChem, Perak Transit, IOI Corp, Leong Hup International, Sunway Construction, Petron, ATA IMS, Syarikat Takaful, Manulife, Frontken, Samchem, BToto, Supermax, Genting Malaysia and AT Systematization",0
"Nestle, PetChem, Perak Transit, IOI Corp, Leong Hup International, Sunway Construction, Petron, ATA IMS, Syarikat Takaful, Manulife, Frontken, Samchem, BToto, Supermax, Genting Malaysia and AT Systematization",0
"Nestle, PetChem, Perak Transit, IOI Corp, Leong Hup International, Sunway Construction, Petron, ATA IMS, Syarikat Takaful, Manulife, Frontken, Samchem, BToto, Supermax, Genting Malaysia and AT Systematization",0
"Nestle, PetChem, Perak Transit, IOI Corp, Leong Hup International, Sunway Construction, Petron, ATA IMS, Syarikat Takaful, Manulife, Frontken, Samchem, BToto, Supermax, Genting Malaysia and AT Systematization",0
"Nestle, PetChem, Perak Transit, IOI Corp, Leong Hup International, Sunway Construction, Petron, ATA IMS, Syarikat Takaful, Manulife, Frontken, Samchem, BToto, Supermax, Genting Malaysia and AT Systematization",0
"Nestle, PetChem, Perak Transit, IOI Corp, Leong Hup International, Sunway Construction, Petron, ATA IMS, Syarikat Takaful, Manulife, Frontken, Samchem, BToto, Supermax, Genting Malaysia and AT Systematization",0
"Nestle, PetChem, Perak Transit, IOI Corp, Leong Hup International, Sunway Construction, Petron, ATA IMS, Syarikat Takaful, Manulife, Frontken, Samchem, BToto, Supermax, Genting Malaysia and AT Systematization",0
"Nestle, PetChem, Perak Transit, IOI Corp, Leong Hup International, Sunway Construction, Petron, ATA IMS, Syarikat Takaful, Manulife, Frontken, Samchem, BToto, Supermax, Genting Malaysia and AT Systematization",0
"Nestle, PetChem, Perak Transit, IOI Corp, Leong Hup International, Sunway Construction, Petron, ATA IMS, Syarikat Takaful, Manulife, Frontken, Samchem, BToto, Supermax, Genting Malaysia and AT Systematization",0
"Nestle, PetChem, Perak Transit, IOI Corp, Leong Hup International, Sunway Construction, Petron, ATA IMS, Syarikat Takaful, Manulife, Frontken, Samchem, BToto, Supermax, Genting Malaysia and AT Systematization",0
"Nestle, PetChem, Perak Transit, IOI Corp, Leong Hup International, Sunway Construction, Petron, ATA IMS, Syarikat Takaful, Manulife, Frontken, Samchem, BToto, Supermax, Genting Malaysia and AT Systematization",0
Nestle shares continue to soar despite high valuation,0
"Nestle's near-term earnings outlook to remain weak, says CGS-CIMB",0
"Nestle's near-term earnings outlook to remain weak, says CGS-CIMB",0
NetX ceases to be substantial shareholder of MLabs,0
NetX inks deal to deploy forex platform with in-built e-wallet in Australia,1
NetX partners DGB to provide cashless payment solutions,0
"NetX plans share consolidation, rights issue to raise up to RM63m",0
"NetX, PUC explore collaboration to invest in micro-financing credit industry",0
"NetX, PUC explore collaboration to invest in micro-financing credit industry",0
"'Never waste a crisis,' AirAsia founder Tony Fernandes reminds staff as Covid-19 hits aviation sector",0
New development vibrancy at Genting Highlands,0
"New Hoong Fatt to see better profitability in FY19 on auto parts market growth, favourable forex",0
New Hoong Fatt shuts down metal parts production temporarily after 94 staff tested positive for Covid-19,0
New judge to be picked for Prestariang's RM732.86m suit against the government,0
New plant a game changer for Apex Healthcare,0
Newsbreak: Debt-laden MSM makes cash flow top priority after record loss,0
Newsbreak: Axiata eyeing digital banking licence,0
"Nexgram acquires medical plastic firm, enters vaccine bottling business",0
"Nexgram appoints ex-Johor police chief Rusli Ahmad as chairman, posts profit in 1Q",2
Nexgram appoints Ottigo as payment collector for Covid-19 screening,2
Interest in loss-making Nexgram soars after announcing ventilators distribution deal,0
Nexgram inks agreement with Indonesian firm to distribute ventilators,0
Nexgram inks deal to distribute Covid-19 medical supplies,0
"Nexgram, Opensys, VSolar, AT, Sanichi, Cypark, Icon, PCCS, Kenanga, Acoustech, Rubberex, RGT",0
"Nexgram, Opensys, VSolar, AT, Sanichi, Cypark, Icon, PCCS, Kenanga, Acoustech, Rubberex, RGT",0
"Nexgram, Opensys, VSolar, AT, Sanichi, Cypark, Icon, PCCS, Kenanga, Acoustech, Rubberex, RGT",0
"Nexgram, Opensys, VSolar, AT, Sanichi, Cypark, Icon, PCCS, Kenanga, Acoustech, Rubberex, RGT",0
"Nexgram, Opensys, VSolar, AT, Sanichi, Cypark, Icon, PCCS, Kenanga, Acoustech, Rubberex, RGT",0
"Nexgram, Opensys, VSolar, AT, Sanichi, Cypark, Icon, PCCS, Kenanga, Acoustech, Rubberex, RGT",0
Nexgram partners with Indonesian firm to sell medical devices,0
Nexgram partners Indonesian firm to sell PPE in Indonesia,2
Nexgram proposes RM143m share capital reduction,0
Nexgram in RM118m partnership with Central Spine Road sub-contractor,0
Nexgram’s auditor raises concern over its ability to continue as going concern,0
Nextgreen Global plans to raise RM10m via RCPS,2
"NFC, Salleh fail in suit against Public Bank",0
Ni Hsin no longer substantial shareholder of Caely,0
"Nine banks in Malaysia, led by Public Bank and AmBank, linked to 23 suspicious transactions",0
No cash-flow impact seen on Gamuda if govt aborts highway takeover plan — analyst,0
No dividend from Can-One despite booking one-off gain,0
No dividend from Gamuda as quarterly profit falls 77% on MCO woes,0
"No dividends from CIMB in 2Q, but bank still committed to 40%-60% dividend policy",0
"No DPM in new Cabinet, CIMB boss Tengku Zafrul appointed Finance Minister",0
"No final decision yet on MyEG, Pharmaniaga, Bernas, Puspakom review — minister",0
No fresh bid after LTKM’s privatisation attempt fails,0
No go for Boustead Plantations' RM38.21m acquisition of Sabah plantation,0
No go for Boustead Plantations' RM38.21m acquisition of Sabah plantation,0
No material impact from Indonesian Govt sanction following fire in its plantation — TDM,0
No need for third national car — MAA,0
"No planned divestment of MSM stake, says FGV",0
"No respite for AirAsia, AirAsia X, as new tax kicks in",0
"No respite for AirAsia, AirAsia X, as new tax kicks in",0
"No rush to list edotco although it is ready for IPO, says Axiata",2
No signs of slowing down for Covid-19 vaccine-linked Bintai Kinden,0
"No signs of Top Glove-linked Teratai cluster spreading infection to nearby community, says Health D-G",0
MISC chairman Noh Omar calls it quits after 17 days,0
"Not useful for Anwar to call for any resignation, Maria Chin says",0
Notice to remove four Jiankun directors withdrawn,0
"Notion, Solid, Vertice, AT, Mtouche, Opcom",0
"Notion, Solid, Vertice, AT, Mtouche, Opcom",0
Notion VTec 1Q net profit down 55% to RM3m,0
Notion Vtec bags RM338m rubber glove contract from European firm,2
"Notion VTec detects 87 Covid-19 positive, suspect cases",0
Notion VTec garners investor interest after registration with US FDA as face mask manufacturer,2
"Notion VTec incorporates new unit in UAE to sell LNG, energy products and trade metals, metal ores",0
Notion Vtec insurer offers final sum of RM22m for business loss from fire incident,0
Notion VTec to invest RM90m for nine nitrile glove lines,0
Notion VTec jumps to highest in over 2 years after announcing bonus issue,0
"Notion VTec may rebound further, says RHB Retail Research",0
Notion Vtec reports 3Q net loss amid lower orders and output disruption,1
Notion VTec takes legal action against insurers to demand for additional RM12m compensation,1
"Notion VTec undergoing consolidation phase, says RHB Retail Research",0
Notion Vtec units to ramp up ops to full capacity following MITI’s announcement,2
Notion VTec ventures into PPE amid demand surge,0
Notion VTec’s face mask-production unit registered with US FDA,2
Notion Vtec’s units get nod to operate during MCO,0
"Notion, Widad, Magni, MTouche, Prolexus",0
Nova MSC aborts 30% private placement plan,0
"Nova MSC active, rises as much as 22.73% following Singapore AI contract win",0
Nova MSC bags five-year contract from Singapore's IHiS to deploy AI-based retinal screening product,0
Nova MSC unit appoints Topcon Healthcare as distributor of AI product,0
November vehicle sales up 7.4% as sales tax exemption continued to drive demand — MAA,0
"Now that he has a 24% stake, what would Syed Mokhtar do with Media Prima?",0
"NSK and PACs up stake in Versatile Creative to 37.8%, triggers MTO at 70 sen per share",0
NTPM 1Q net profit leaps thanks to lower material and overhead costs,2
"NTPM active, falls 4.76% after plunging into the red in 4Q",0
"NTPM, Kossan Rubber, GFM, Tan Chong Motor, Matrix Concepts, FGV and MyEG",0
"NTPM, Kossan Rubber, GFM, Tan Chong Motor, Matrix Concepts, FGV and MyEG",0
"NTPM, Kossan Rubber, GFM, Tan Chong Motor, Matrix Concepts, FGV and MyEG",0
"NTPM may climb higher, says RHB Retail Research",0
"NTPM may rebound higher, says RHB Retail Research",0
"NTPM may trend higher, says RHB Retail Research",0
"NTPM, MyEG, United Malacca, Yinson, Fintec Global, PetChem, Sime Darby Plantation, Scientex and Berjaya Media",0
"NTPM, MyEG, United Malacca, Yinson, Fintec Global, PetChem, Sime Darby Plantation, Scientex and Berjaya Media",0
"NTPM, MyEG, United Malacca, Yinson, Fintec Global, PetChem, Sime Darby Plantation, Scientex and Berjaya Media",0
"NTPM, MyEG, United Malacca, Yinson, Fintec Global, PetChem, Sime Darby Plantation, Scientex and Berjaya Media",0
"NTPM, MyEG, United Malacca, Yinson, Fintec Global, PetChem, Sime Darby Plantation, Scientex and Berjaya Media",0
"NTPM, MyEG, United Malacca, Yinson, Fintec Global, PetChem, Sime Darby Plantation, Scientex and Berjaya Media",0
"NTPM, MyEG, United Malacca, Yinson, Fintec Global, PetChem, Sime Darby Plantation, Scientex and Berjaya Media",0
"NTPM, MyEG, United Malacca, Yinson, Fintec Global, PetChem, Sime Darby Plantation, Scientex and Berjaya Media",0
NTPM optimistic despite weaker 3Q as demand for tissue products surges amid Covid-19,0
"NTPM reports first net loss in at least 10 years, still declares 0.8 sen dividend",0
NTPM sells loss-making toilet rolls manufacturer for RM27.5 mil,0
"NTPM, United Malacca, Sanichi, Gamuda, Kossan, Parlo, Serba Dinamik, Destini",1
"NTPM, United Malacca, Sanichi, Gamuda, Kossan, Parlo, Serba Dinamik, Destini",0
"NTPM, United Malacca, Sanichi, Gamuda, Kossan, Parlo, Serba Dinamik, Destini",2
"NTPM, United Malacca, Sanichi, Gamuda, Kossan, Parlo, Serba Dinamik, Destini",0
"NTPM, United Malacca, Sanichi, Gamuda, Kossan, Parlo, Serba Dinamik, Destini",0
"NTPM, United Malacca, Sanichi, Gamuda, Kossan, Parlo, Serba Dinamik, Destini",0
NWP charged with failing to obtain shareholders' approval for payment of directors' fees,0
NWP group CEO suspended as group probes potential breach of fiduciary duty,0
"NWP Holdings, Cycle & Carriage Bintang, Omesti, Solarvest, Compugates, T7 Global and Green Packet",0
"NWP Holdings, Cycle & Carriage Bintang, Omesti, Solarvest, Compugates, T7 Global and Green Packet",0
"NWP Holdings, Cycle & Carriage Bintang, Omesti, Solarvest, Compugates, T7 Global and Green Packet",0
"NWP Holdings, Cycle & Carriage Bintang, Omesti, Solarvest, Compugates, T7 Global and Green Packet",0
"NWP Holdings, Cycle & Carriage Bintang, Omesti, Solarvest, Compugates, T7 Global and Green Packet",0
"NWP Holdings, Cycle & Carriage Bintang, Omesti, Solarvest, Compugates, T7 Global and Green Packet",0
NWP receives EGM requisition to remove an exec director,0
NWP sues ex-director for breach of fiduciary duty,0
"NWP unit inks MoU with EZ One Bikers on potential collaboration, acquisition",0
"NWP’s correction phase has likely reached an end, says RHB Retail Research",0
Nylex gets nod to double ethanol production capacity,0
OCB proposes Kapar land acquisition for RM56.29m,0
Oceancash,1
Oceancash up 22% on plan to double production capacity for materials used to make PPE,0
Oceancash to double production capacity for non-woven materials used to make PPE,0
"Oceancash falls 9.52% on profit taking, downgrade",1
Oceancash closes at all-time high on expectations of greater demand for non-woven fabric for facemasks,0
"Oceancash Pacific may climb higher, says RHB Retail Research",2
"Oceancash Pacific may rise higher, says RHB Retail Research",0
Oceancash settles lower after topping analysts' target price,0
Oceancash shares up as Covid-19 spurs demand for masks,0
OCK Group acquires RE power generation company worth RM31.65m,0
OCK Group denies involvement in ex-MCMC deputy director graft case,0
OCK Group may see earnings growth headwinds from military coup in Myanmar — RHB,0
"OCK Group may trend higher, says RHB Retail Research",0
OCK Group to raise maximum proceeds possible from rights issue with warrants,0
"OCK inks MoU with CITC for business collaboration on telecommunication, technology services",0
"OCK may rise higher, says RHB Retail Research",0
OCR up 1.79% on plan to launch Kuantan's 'tallest development' with RM268m GDV in 1H20,0
OCR Group associate inks JV to participate in Pahang portion of ECRL,0
OCR Group posts higher revenue for 1Q,0
OCR Group terminates joint venture with D’nonce,0
OCR to launch Kuantan's 'tallest development' with RM268m GDV in 1H20,0
Office glut pushes Tower REIT to innovate,0
"O&G rally continues, Sapura Energy and Wah Seong leading the pack today",0
"O&G rally continues, Sapura Energy and Wah Seong leading the pack today",0
"Oil slump, Covid-19 hiccups push Petra Energy into the red after five profitable quarters",0
"OKA Corp may rebound higher, says RHB Retail Research",0
OKA Corp rises 3.18% on positive technical outlook,0
OKA Corp temporarily shuts Senai factory after two workers tested positive for Covid-19,0
"Olympia Industries may be in process of extending rebound, says RHB Retail Research",0
Omesti bags RM95.59m job from Telekom Malaysia,0
Omesti bags RM95.59m job from Telekom Malaysia,0
Omesti to gain RM25m from sale of Formis,0
Omesti hives of stake in Diversified Gateway,0
Omesti launches digital platform for business registry bodies,0
Omesti shares jump on appointment for Huawei system integration,2
Omesti shares rise as much as 6.36% following contract win from TM,0
"Omesti showing early signs of developing rebound, says RHB Retail Research",0
"Omesti unit bags hardware, software orders worth RM35m",0
Omesti unit bags RM19.88m network equipment maintenance contract from Federal Court,0
Omesti unit gets credit reporting agency licence from MoF,0
Omesti ups stake in Ho Hup to 12.6%,0
Omesti ups stake in Ho Hup to 12.6%,0
Omesti's 51%-owned unit bags RM71m contract from LHDNM for computer equipment rental,0
Omesti's indirect 51%-owned subsidiary gets LOA worth RM14.44m from JPJ,0
"Only 3% annual revenue lost from closure of 28 factories, says Top Glove",0
"Only World Group surged on higher trading volume, says RHB Retail Research",0
Opcom falls 7.63% after Mokhzani steps down as chairman,0
Opcom shares surge after bagging RM21.37m TM contract,0
Opcom to supply fibre cables to TM for RM21.37m,2
"Opening of theme park by mid-2021, raises optimism of Genting group’s prospects",0
"OpenSys active, up 2.56% on positive earnings outlook",0
OpenSys’ buySolar platform gains traction among industry players,0
OpenSys falls 6.6% after Creador’s Brahmal ups stake,1
"OpenSys may have completed its bottom-building process, says RHB Retail Research",0
"OpenSys may be resuming uptrend, says RHB Retail Research",0
"Opensys, MClean, Orna, Solid, KKB",0
OpenSys proposes one-for-two bonus issue of shares,0
"OpenSys set to achieve record earnings for FY20 and FY21, says Rakuten",0
"OpenSys’ sideways trading range may have resumed, says RHB Retail Research",0
OpenSys Technologies launches Malaysia’s first one-stop online marketplace for solar panels,0
"OPR cut likely to be negative for the KLCI, says CGS-CIMB Research",0
Oriental Holdings 4Q19 profit declines 30%,0
"Oriental Interest, AE Multi, Nova MSC Bhd, Pharmaniaga, MSM, Amway, Boustead Heavy Industries, MBSB, Malakoff, Matrix Concepts, Paramount, KESM, Thong Guan and Teo Seng Capital",0
"Oriental Interest, AE Multi, Nova MSC Bhd, Pharmaniaga, MSM, Amway, Boustead Heavy Industries, MBSB, Malakoff, Matrix Concepts, Paramount, KESM, Thong Guan and Teo Seng Capital",0
"Oriental Interest, AE Multi, Nova MSC Bhd, Pharmaniaga, MSM, Amway, Boustead Heavy Industries, MBSB, Malakoff, Matrix Concepts, Paramount, KESM, Thong Guan and Teo Seng Capital",0
"Oriental Interest, AE Multi, Nova MSC Bhd, Pharmaniaga, MSM, Amway, Boustead Heavy Industries, MBSB, Malakoff, Matrix Concepts, Paramount, KESM, Thong Guan and Teo Seng Capital",0
"Oriental Interest, AE Multi, Nova MSC Bhd, Pharmaniaga, MSM, Amway, Boustead Heavy Industries, MBSB, Malakoff, Matrix Concepts, Paramount, KESM, Thong Guan and Teo Seng Capital",0
"Oriental Interest, AE Multi, Nova MSC Bhd, Pharmaniaga, MSM, Amway, Boustead Heavy Industries, MBSB, Malakoff, Matrix Concepts, Paramount, KESM, Thong Guan and Teo Seng Capital",0
"Oriental Interest, AE Multi, Nova MSC Bhd, Pharmaniaga, MSM, Amway, Boustead Heavy Industries, MBSB, Malakoff, Matrix Concepts, Paramount, KESM, Thong Guan and Teo Seng Capital",0
"Oriental Interest, AE Multi, Nova MSC Bhd, Pharmaniaga, MSM, Amway, Boustead Heavy Industries, MBSB, Malakoff, Matrix Concepts, Paramount, KESM, Thong Guan and Teo Seng Capital",0
"Oriental Interest, AE Multi, Nova MSC Bhd, Pharmaniaga, MSM, Amway, Boustead Heavy Industries, MBSB, Malakoff, Matrix Concepts, Paramount, KESM, Thong Guan and Teo Seng Capital",0
"Oriental Interest, AE Multi, Nova MSC Bhd, Pharmaniaga, MSM, Amway, Boustead Heavy Industries, MBSB, Malakoff, Matrix Concepts, Paramount, KESM, Thong Guan and Teo Seng Capital",0
"Oriental Interest, AE Multi, Nova MSC Bhd, Pharmaniaga, MSM, Amway, Boustead Heavy Industries, MBSB, Malakoff, Matrix Concepts, Paramount, KESM, Thong Guan and Teo Seng Capital",0
"Oriental Interest, AE Multi, Nova MSC Bhd, Pharmaniaga, MSM, Amway, Boustead Heavy Industries, MBSB, Malakoff, Matrix Concepts, Paramount, KESM, Thong Guan and Teo Seng Capital",0
"Oriental Interest, AE Multi, Nova MSC Bhd, Pharmaniaga, MSM, Amway, Boustead Heavy Industries, MBSB, Malakoff, Matrix Concepts, Paramount, KESM, Thong Guan and Teo Seng Capital",0
Oriental Interest to buy land in Klang for RM64m,0
Oriental Interest to buy land in Klang for RM64m,0
Oriental Interest buys land from Sime Darby Plantation for RM40m,0
Oriental Interest buys land from Sime Darby Plantation for RM40m,0
Oriental Interest buys land from Sime Darby Plantation for RM40m,0
Oriental Interest buys land from Sime Darby Plantation for RM40m,0
Oriental Interest buys RM46.78m Selangor land to complement Sepang development,0
Oriental Interest buys RM46.78m Selangor land to complement Sepang development,0
"Oriental Interest hits limit up with only 253,000 shares traded",0
"Oriental Interest hits limit up with only 253,000 shares traded",2
Oriental slips into the red in 1Q on forex loss,0
"Orion IXL completed bottom-building process in October, says RHB Retail Research",0
Orion IXL’s independent auditors resign due to manpower issues,0
"OSK 3Q net profit surges 70% driven by property, financial services businesses",0
OSK Holdings’ 3Q net profit jumps 76% quarter on quarter,0
OSK launches Essential Homes Series 2021 Campaign,0
OSK partners Japan's Marubeni to bid for large scale solar project,0
OSK posts lower 1Q net profit on MCO impact,0
OSK sets up RM2 bil worth of debt programmes,0
OSK Ventures International gets moneylending licence,0
OSK Ventures International gets moneylending licence,0
"OSK's 2Q net profit jumps 50%, declares 2 sen dividend",0
"OSK's 4Q profit drops 25% to RM97m, plans three sen dividend",0
OSK’s bid with Japanese partner for large-scale solar project unsuccessful,0
OSK's Luminari completed 10 months early,0
Outlook on Genting Singapore less rosy as trade tension heightens,0
"Overhead resistance for Dialog at RM3.85, says AllianceDBS Research",0
"Oversea Enterprise gets UMA query on sharp rise in share price, trading volume",0
Oversea Enterprise MTO gets only 500 shares,0
Oversea Enterprise to raise up to RM27.65m via private placement to fund expansion,0
Oversea Enterprise says major shareholder in stake sale talks with potential investor,0
Oversea Enterprise shareholders advised to accept takeover offer,0
Oversea Enterprise surges to record high on takeover offer,2
Oversea receives takeover offer from Anzo MD Chai at 30 sen per share,2
"Overwhelming response to MGO, Ekovest now holds 91.24% stake in PLS Plantation",0
"PA, Cheetah, Eng Kah, Genetec, Pineapple, QES, Tasco, Lien Hoe, Milux, SCIB",0
"PA, Cheetah, Eng Kah, Genetec, Pineapple, QES, Tasco, Lien Hoe, Milux, SCIB",2
"PA, Cheetah, Eng Kah, Genetec, Pineapple, QES, Tasco, Lien Hoe, Milux, SCIB",0
"PA, Cheetah, Eng Kah, Genetec, Pineapple, QES, Tasco, Lien Hoe, Milux, SCIB",0
"PA, Cheetah, Eng Kah, Genetec, Pineapple, QES, Tasco, Lien Hoe, Milux, SCIB",2
"PA, Cheetah, Eng Kah, Genetec, Pineapple, QES, Tasco, Lien Hoe, Milux, SCIB",0
"Padini 1Q net profit rises 9%, declares 2.5 sen dividend",0
Padini 2Q net profit halves to RM10.7m on lower sales due to CMCO,0
"Padini 3Q profit halves, still the retailer is on the buying list, why?",0
"Padini 4Q net profit drops marginally, declares 2.5 sen dividend",2
"Padini expects challenging economic outlook for 2020, 2021 amid pandemic uncertainties",0
Padini jumps on dividend as profit beats forecast,0
"Padini may climb higher, says RHB Retail Research",0
Padini posts stronger 2Q profit but warns of Covid-19 impact,0
Padini sinks into loss in 4Q for the first time since 2004,0
"Padini surged on higher trading volume, says RHB Retail Research",0
Padini’s 1Q net profit up 5.67% y-o-y although consumers are tightening belts,0
"Palm oil prices may decline slightly at end-2020 as crop production rises, says IOI Corp Group MD",0
"Pansar 'cautiously upbeat' with infra projects coming on-stream, oil price recovery",0
Pansar eyes diversification via RM151m acquisition of Sarawak builder,0
"Pansar, RGtech, Thong Guan, PRG, SCGM",0
"Pansar, RGtech, Thong Guan, PRG, SCGM",0
"Pansar, RGtech, Thong Guan, PRG, SCGM",0
Pantech 3Q net profit falls as Covid-19 dents sales to O&G customers,0
"Pantech 4Q profit falls 36%, declares treasury share dividend",0
"Pantech Group may rebound higher, says RHB Retail Research",0
Pantech rises 2.86% on positive technical outlook,0
"Pantech rose higher to test immediate resistance level, says RHB Retail Research",0
Pantech unit cleared of circumventing US laws,0
Paragon Globe buys 31-acre land in Pulai for commercial development,0
Paragon Union pares gains after hitting limit up at record high,2
"Paragon Union queried over sharp increase in share price, volume",2
"Paramount up 3.70% on getting ministry, shareholders’ approval to sell education ops",0
Paramount 3Q net profit doubles on disposal gain,0
Paramount 4Q net profit slumps 82% q-o-q amid lower revenue and Covid-19 related costs,0
Paramount banks on big deal to hit RM1b property sales target,0
Paramount bullish on property market's prospects in low interest rate environment,0
Paramount buys prime 'Embassy Row' land from Wing Tai units for condo project,0
Paramount chairman's son Benjamin Teo joins group's board of directors,0
Paramount Corp 2Q net profit falls 32.71% to RM28.47m in the absence of one-off disposal gain,0
Paramount eyes RM1b property sales,0
"Paramount plans RM900m property launches, to double co-working space",0
"Paramount gets green light from shareholders, ministry to sell education business",0
Paramount issuing RM500m perpetual securities,0
Paramount to launch four projects worth RM783m GDV in 2H19,0
Paramount looks to expedite RM177m in special dividend payout,0
Paramount posts profitable 3Q as property sales rebound and construction works resume,0
Paramount Property lauds government's move to open up property market,0
Paramount Property sets up headquarters in coworking space,0
Paramount purchases land to expand Bukit Banyan township,0
"Paramount to sell education biz for RM540.5m, pay RM177m special dividend",0
"Paramount sets higher property sales target of RM1b for 2021, sees low interest environment as a boon",0
Paramount swings to loss in 2Q from pandemic impact,0
Parkson 1Q net losses narrow on sales recovery in China and Malaysia,2
Parkson 3Q net loss swells to RM92m as shoppers stay home amid Covid-19 outbreak,0
Parkson and CAB Cakaran,0
Parkson and CAB Cakaran,0
Parkson to be left with only one store in Vietnam after disposing of shopping centre,0
"Parkson to challenge S$3.8m claim by Vietnamese landlord, suspends loss-making store ops in Danang",0
Parkson closes store 18 months after opening,0
"Parkson gets RM2b loan facility for refinancing, working capital needs",0
Parkson Holdings disposes of remaining 30% stake in Parkson Credit,0
"Parkson narrows 4Q net loss on profitable Msian operations, higher profits in China",0
"Parkson posts bigger loss in 2Q, maintains positive outlook on Chinese market",0
Parkson sets up joint venture for property development in China,0
Parkson to quit MYTOWN Shopping Centre in Feb 2020,0
Parkson’s Cambodian unit ordered to pay RM630 mil in damages to its landlord,0
Parkson’s HK-listed unit inks 20-year tenancy agreement in China’s Wuzhou City,0
Parkson’s loss-making Parkson Retail Asia placed on SGX watchlist,0
Parkson's William Cheng voices concerns on business prospects,1
Parlo launches B2B platform for tour agents,0
Parlo launches its first B2C travel programme Buddy Up,0
"Parlo plans RM25.8m private placement to fund migrant worker biz, debt repayment",0
"Parlo, Sanichi, Pinehill, TDM, Rimbunan Sawit, Sarawak Cable, MCT, Mi, YLI, Acme, Scanwolf, Emico",2
"Parlo, Sanichi, Pinehill, TDM, Rimbunan Sawit, Sarawak Cable, MCT, Mi, YLI, Acme, Scanwolf, Emico",0
"Parlo, Sanichi, Pinehill, TDM, Rimbunan Sawit, Sarawak Cable, MCT, Mi, YLI, Acme, Scanwolf, Emico",2
"Parlo, Sanichi, Pinehill, TDM, Rimbunan Sawit, Sarawak Cable, MCT, Mi, YLI, Acme, Scanwolf, Emico",0
"Parlo, Sanichi, Pinehill, TDM, Rimbunan Sawit, Sarawak Cable, MCT, Mi, YLI, Acme, Scanwolf, Emico",0
"Parlo, Sanichi, Pinehill, TDM, Rimbunan Sawit, Sarawak Cable, MCT, Mi, YLI, Acme, Scanwolf, Emico",2
"Parlo, Sanichi, Pinehill, TDM, Rimbunan Sawit, Sarawak Cable, MCT, Mi, YLI, Acme, Scanwolf, Emico",0
"Parlo, Sanichi, Pinehill, TDM, Rimbunan Sawit, Sarawak Cable, MCT, Mi, YLI, Acme, Scanwolf, Emico",0
"Parlo, Sanichi, Pinehill, TDM, Rimbunan Sawit, Sarawak Cable, MCT, Mi, YLI, Acme, Scanwolf, Emico",2
"Parlo, Vertice, Widad, Mtronic, SMCap, Topglov",0
"Parlo, Vertice, Widad, Mtronic, SMCap, Topglov",2
"As part of expansion strategy, Wegmans acquires 90% stake in spare parts manufacturer for RM16.2 million",0
Pasdec faces trading suspension from Aug 10 on failure to submit 2019 annual report,0
Pasdec publicly reprimanded for failure to submit annual report in time,0
Pasdec’s RM380m manufacturing contract from Nissan South Africa terminated,0
Pasukhas inks deal to extract river sand for export market,1
"Pavilion REIT 3Q NPI slips on higher expenses, pays 2.04 sen",0
Pavilion REIT 4Q NPI declines on lower rental income and higher property expenses,0
Pavilion REIT 4Q NPI rises 10.2% on lower property expenses and higher revenue,0
Pavilion REIT gives 14-day free rental to non-essential services tenants during MCO,0
"Pavilion REIT, MMC Corp, FSBM, MAHB, AAX, AirAsia, DiGi, Eupe",0
"Pavilion REIT, MMC Corp, FSBM, MAHB, AAX, AirAsia, DiGi, Eupe",0
